,hitsPM,accentedHitsPM,takedownsPM,accentedHitsDistancePM,accentedHitsClinchPM,accentedHitsParterPM,hitsSuccessfulPM,accentedHitsSuccessfulPM,takedownsSuccessfulPM,accentedHitsDistanceSuccessfulPM,accentedHitsClinchSuccessfulPM,accentedHitsParterSuccessfulPM,hitsSuccessful_percent,accentedHitsSuccessful_percent,accentedHits_percent,takedownSuccessful_percent,accentedHitsPositionDistanceSuccessful_prcent,accentedHitsPositionClinchSuccessful_percent,accentedHitsPositionParterSuccessful_percent,takedowns_to_hits,HitsPositionDistance_to_hits,HitsPositionClinch_to_hits,HitsPositionParter_to_hits,eventDate.date,winner,odd_diff,fighter1_fightsAmount,fighter2_fightsAmount,odd1,odd2
0,18.537277936328845,12.764268489635183,0.0,9.631740448220171,1.2578947368421052,1.8746333045729078,14.205776420875646,9.47865091480277,0.0,6.711035154089513,0.9596491228070176,1.8079666379062411,0.6723537542357767,0.49292513822008194,-0.2120675049045836,,,,,,,,,2008-07-19 00:00:00,True,2.1899999999999995,6,1,3.53,1.34
1,19.65182724252492,17.498255813953488,1.2127076411960134,12.89111295681063,2.7321428571428568,1.8749999999999998,12.888787375415284,10.785215946843854,0.0,7.078073089700997,2.7321428571428568,0.9750000000000003,0.11534082087048131,0.15844333406657726,0.05130325838911798,-0.09734848484848482,-2.2128312183459244,-0.18749999999999978,1.2777777777777777,-0.060538607970012336,0.21258349077354066,-0.06019878828852253,0.040973878553290835,2011-03-03 00:00:00,True,0.8899999999999999,8,1,2.38,1.49
2,2.6000000000000014,-1.0,2.6,-2.299999999999999,0.6,0.7000000000000001,6.100000000000001,3.0999999999999996,0.6,2.0,0.4,0.7000000000000001,0.23916010872532611,0.12865731343992215,-0.1391678239504327,,-3.814248251748252,0.25,0.0,0.043275418275418275,0.07992277992277996,0.0111969111969112,0.006370656370656369,2013-04-27 00:00:00,True,1.4000000000000001,2,1,2.93,1.53
3,27.993521335578798,32.7473974512759,1.2389243988432885,26.76855895004636,3.8050989128158266,2.173739588413719,16.129134615123075,20.169109185211315,0.38581783403854586,14.963722538195606,3.2510751847874144,1.9543114622282953,-0.06432484982659625,0.4388386210595732,0.561200949443484,0.0818181818181819,-5.1016217623444415,-0.7073456573456576,0.03111111111111109,0.01829082450460295,0.5241039114641628,0.05647681287615433,0.11064558041860528,2013-04-27 00:00:00,True,-7.87,6,3,1.13,9.0
4,55.06847520207157,46.317538300679225,0.6474906367041198,44.83709003578976,1.6497629871058124,-0.16931472221634314,29.77532974730333,21.386502803883367,0.2513857677902622,18.837602699213473,1.7276530291334307,0.8212470755364656,0.06564310834965043,-0.0007543752968587336,-0.05947867904035131,0.16666666666666663,-0.07940988835725626,-0.7375,-0.7012820512820512,0.0035078682282629653,0.03695191869533976,0.018569177532993315,-0.1296654277739804,2013-04-27 00:00:00,False,0.1100000000000001,3,5,2.06,1.95
5,12.903837248510733,12.469211072169376,0.8218181818181819,11.239374252812489,0.9058093126385813,0.3240275067183014,3.8775641772337286,3.6611198190741856,0.2484848484848485,3.2727020684534454,0.1371175166297116,0.25130023399102863,-0.34873643958989203,-0.07202761270416425,0.26600753812848554,,1.5392673488128028,1.1721152410807583,,0.020412624266379208,0.37030729515959393,-0.13593090980858819,0.052047361486720754,2013-04-27 00:00:00,True,-1.7700000000000002,11,1,1.43,3.2
6,17.137142857142855,13.11714285714286,1.5400000000000003,10.317142857142859,1.0,1.8,6.81714285714286,3.1571428571428566,0.3400000000000001,1.0771428571428565,0.5599999999999999,1.52,-0.26565563506811213,-0.36880015673009375,-0.11155573661525275,-0.19333333333333333,2.2701795044036426,,,0.013640198249499105,-0.432741081916831,0.06113718759014197,0.10617830738045861,2013-04-27 00:00:00,True,-2.1899999999999995,5,2,1.36,3.55
7,-7.676089692040506,-11.63572831528144,2.107348027296259,-12.30121676918452,-0.4700820839955615,1.1355705378986378,-1.8629365385647514,-5.511597888592229,0.988448505765158,-5.7990265948634825,-0.30873926664959417,0.5961679729208493,0.04616360644523193,-0.09348541203333077,-0.15352138831138507,0.09477272727272723,1.1144285204830644,0.4557005494505495,0.42795924313781475,0.08979316702220179,-0.34783562264619117,-0.011121309067494228,0.06056877910086275,2013-04-27 00:00:00,True,-1.8599999999999999,10,11,1.54,3.4
8,29.905596079478748,29.875471464000157,0.2891657890136311,30.728352282531123,0.5918111544927103,-1.444691973023678,12.391979122405369,12.39406390249555,0.05303304525470659,12.798649166642285,0.4742833527556809,-0.8788686169024202,-0.09352422501581964,-0.003114069060148883,0.09056623412175713,-0.0752314814814814,0.038765598085674924,0.22851504334757933,-0.00039682539682561746,-0.06693555942757576,0.23274776318005141,-0.006388691228570949,-0.12029154472939035,2013-04-27 00:00:00,False,0.71,14,18,2.4,1.69
9,13.508791571955788,9.06088039894226,0.9236253900408528,5.873666272374717,0.15194164300911295,3.0352724835584306,7.802547728270032,3.7506024643474083,0.5186930463729599,1.8522696060159678,0.16866200110864726,1.7296708572227928,-0.05915745177375109,-0.022712275991827124,0.01881816117413526,,0.4234022556390977,-0.17472342472342461,,0.058415218918508385,0.12779381692868533,-0.27925068352699933,0.1964228896103896,2013-04-27 00:00:00,True,-4.62,10,2,1.18,5.8
10,10.468854635415951,5.056526173732021,2.1165092983778684,7.8364632548378115,-1.8709476607124658,-0.9089894203933278,3.959218319080737,-0.9452820681657936,0.41503305547571145,1.5806980180268422,-1.616990665799307,-0.9089894203933278,-0.06634708871774952,-0.1774540524434742,-0.10516090558423785,0.24600709849157054,0.44157887545262,0.8649999999999998,0.0,0.03388918145969032,0.06219279476318601,-0.15555376131428184,-0.10288877365828364,2013-04-27 00:00:00,True,0.24,7,3,2.15,1.91
11,31.949566907388828,30.745892941855537,-0.45463726407599003,29.14873083229714,0.7382983064280405,0.8588638031303631,16.552795720818384,15.44003084619418,0.0,14.28985402945521,0.568824975331093,0.581351841407875,0.16800331118381048,0.13729660968476046,-0.032478254291367414,0.0,-2.0191632238708497,,,0.0,-0.13978738345433606,0.02535217828403732,0.032178423715690796,2013-04-27 00:00:00,True,-2.9299999999999997,11,1,1.57,4.5
12,5.410392437468815,5.291888984126103,0.35055727202057674,7.324901060947685,0.02151880730429445,-2.0545308841258825,-1.4613638102661533,-1.204471150006471,0.013629629629629658,0.5249281080723041,-0.32587565381153594,-1.4035236042672379,-0.13528738460204365,-0.11710357479892436,0.011729138331664224,-0.0601750101750102,1.0501160504594318,-0.08310416701221279,-0.11043909082370607,0.0041499284529861406,0.0630932702269833,0.030670550257239762,-0.08622533228654773,2013-05-18 00:00:00,False,1.4100000000000001,10,15,2.91,1.5
13,13.134000875059698,9.402988061399498,-0.6371248295972134,6.092773248403819,0.756632911026682,2.553581901968998,8.586590289411909,5.375393143954474,0.23690825303728533,3.2161440504450898,0.5618464961067853,1.5974025974025976,0.05498132464509853,0.09141590259475202,0.03410614744578444,0.160664146459601,-0.6442428959751312,0.24537037037037024,1.461693548387097,-0.004727928315930347,0.11813263109038552,-0.01313785971638063,0.04681262565060863,2013-05-18 00:00:00,True,-2.34,11,2,1.36,3.7
14,-3.800300875457477,-3.6582530302523875,0.7160502918923173,-4.267572159591362,-1.194890441001359,1.8042095703403311,-2.446200362493892,-2.4666469230933865,0.18838318866833054,-2.781197290902771,-1.2420592190944404,1.5566095869038274,-0.015534760698860395,-0.02688572514840515,-0.01583035480814443,-0.10532106782106782,0.6073641799182807,0.09932419432419448,-0.2537878787878789,0.03712575685910069,-0.16977778257952314,-0.034274622349166284,0.18337898214888332,2013-05-18 00:00:00,True,-4.83,12,11,1.17,6.0
15,17.25335477282813,14.936565202375242,-0.33432649462256464,12.221138317837168,0.7542381813436598,1.9611887031944153,8.935887325895951,7.049218592263918,0.10653779493232109,5.099986126843276,0.6451961139644685,1.304036351456174,0.03671341022187963,0.03407365076309937,-0.017691825713467613,0.36111111111111116,-1.5684149244388776,-0.20721758400329837,,-0.012508457049131338,0.1276542559268442,-0.20513925457587218,0.11200614503094392,2013-05-18 00:00:00,True,-2.57,15,3,1.33,3.9
16,1.9520015750543998,0.9788697174293581,1.0957719633528296,-0.724388280328002,-0.6768958642375531,2.38015386199491,3.621133167907363,2.6627883215147685,0.7291912344601987,1.3954975169131645,-1.0100998665956085,2.277390671197211,0.12795000400658496,0.07700110917075886,-0.028413900868691222,0.1851280663780664,-2.05808076561205,0.6972222222222224,-0.23862711362711364,0.021615986035251743,0.093107578732473,-0.23427971616344812,0.10527987659168037,2013-05-18 00:00:00,False,1.1899999999999997,12,4,2.76,1.57
17,11.075750866050095,8.600313260177709,0.7063136807805875,7.419940589370254,0.38998306041784314,0.7903896103896104,4.128122621450029,1.8726850155776393,0.45220779220779217,0.2380943888130993,0.9642010163749294,0.6703896103896103,0.06568463138613101,-0.059578809888391704,-0.1346529281920995,0.3468013468013468,2.073029439696106,,,0.06772133013899165,-0.4157072458121299,0.10435376903545371,0.09081595565853437,2013-05-18 00:00:00,True,-1.9300000000000002,10,1,1.42,3.35
18,-179.50022893772893,-162.22320910221856,-17.207796625544265,-111.87469654951967,-37.99487179487179,-12.35364075782708,-107.6529612879259,-93.24967149595687,-5.181422351233672,-65.63522487732394,-19.733333333333334,-7.881113285299604,-0.13062215934373395,-0.09395441104247026,0.050412055393000754,-0.39285714285714285,0.862243697016837,0.5071428571428571,0.08333333333333326,-0.03361581920903955,0.08274249634371755,-0.03576261892148221,-0.016888585244837252,2013-05-18 00:00:00,True,-2.52,6,2,1.33,3.85
19,18.716841720686254,16.414743694694874,0.36295307015567935,12.602173420072532,-0.34388814682105795,4.156458421443402,11.379144394789424,9.213027331829808,0.16801632352720336,6.279136414770866,-0.27345444593530377,3.20734536299425,0.08779491238575954,0.012805531748152188,-0.07204777408219654,,-0.8210269360269362,0.046446608946609125,-0.0890289681667602,0.007497238955039466,0.15329149549210563,-0.1461904425431369,-0.08403525769086412,2013-05-18 00:00:00,False,0.09000000000000008,9,8,2.04,1.95
20,-9.486335325725218,-11.476315927274989,0.7088991926087214,-9.616483704755234,-1.8235862052939127,-0.03624601722584142,-2.334036618474858,-4.11043077125158,0.30593356709342384,-3.1471765992397627,-1.3237249015491142,0.36047072953729653,0.08546133813003925,-0.04437553490143065,-0.15021148266182205,0.02833333333333332,-0.8474075309635691,0.3652268021833238,-0.8753514739229027,0.04100917703011659,-0.07950058558840822,-0.06714951620831724,0.015645327885245586,2013-05-18 00:00:00,True,-0.8999999999999999,11,7,1.65,2.55
21,8.12584129603021,5.771933680708031,-2.4150668431942477,-0.5451824657800834,2.6354995214466768,3.6816166250414373,12.119059658659516,10.056770872269592,0.2090102337525018,6.921334247639811,1.9404239208819403,1.1950127037478426,0.258783810596226,0.20185120667016784,-0.0651409556600192,0.625,-4.210580504994665,,0.5637741046831954,0.008771157638648943,-0.04114308221270346,0.10805772420753611,-0.10597793967971036,2013-05-18 00:00:00,True,0.22999999999999998,13,1,2.1,1.87
