,hitsPM,accentedHitsPM,takedownsPM,accentedHitsDistancePM,accentedHitsClinchPM,accentedHitsParterPM,hitsSuccessfulPM,takedownsSuccessfulPM,accentedHitsDistanceSuccessfulPM,accentedHitsClinchSuccessfulPM,accentedHitsParterSuccessfulPM,hitsSuccessful_percent,accentedHitsSuccessful_percent,accentedHits_percent,takedownSuccessful_percent,accentedHitsPositionDistanceSuccessful_prcent,accentedHitsPositionClinchSuccessful_percent,accentedHitsPositionParterSuccessful_percent,takedowns_to_hits,HitsPositionDistance_to_hits,HitsPositionClinch_to_hits,HitsPositionParter_to_hits,sigStrikesAccuracy,significantStrikesLandPerMinute,takedownsAccuracy,takedownsPer15min,rank_fighters,height_fighters,weight_fighters,birthYear_fighters,eventDate_date,winner,odd_diff,fighter1_fightsAmount,fighter2_fightsAmount,fighter1_winDEC,fighter1_winDQ,fighter1_winKO,fighter1_winNC,fighter1_winSUB,fighter2_winDEC,fighter2_winDQ,fighter2_winKO,fighter2_winNC,fighter2_winSUB,odd1,odd2
10,-1.479325541867846,0.1659070739888393,0.12574643141855812,-0.6473835416572657,0.02677376171352075,0.7865168539325843,-0.8453288810673405,0.12574643141855812,-0.33707865168539325,0.02677376171352075,0.7865168539325843,0.0357142857142857,0.25,0.25,0.0,0.0,0.0,0.0,0.09821428571428571,-0.1,0.125,0.25,0.125,0.47621196396071186,0.0,1.8861964712783716,0.0,12.699999999999989,40.82000000000001,0.0,1994-03-11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,3.294764534222936,2.906853740213922,0.0,0.7942890972628951,0.29045798544231904,1.8221066575087084,1.6277332264114488,0.0,0.18156775363724975,0.21024408169900355,0.767796693322867,-0.04599614566719823,-0.0011529771398192667,0.08371876661350353,0.0,0.17708333333333348,0.0,0.0,0.0,-0.09739583333333335,0.052008928571428574,0.11235119047619047,-0.05906198686371095,1.1596085286591205,0.0,0.0,0.0,0.0,13.599999999999994,0.0,1994-03-11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,10.557806108264824,6.660351880535367,-1.0,0.22161324913618494,0.5549465824695182,5.883792048929664,8.060963501330475,0.0,0.09174311926605505,0.5549465824695182,4.18348623853211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.830175940267684,0.0,0.0,0.0,10.159999999999997,6.810000000000002,7.005479452054793,1994-03-11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1.1580155203481803,-0.17414986532548826,0.32181834184122515,0.19065468496293292,0.06451612903225806,-0.42932067932067935,1.248187535566787,0.1011705685618729,0.1075268817204301,0.043010752688172046,-0.23451548451548454,0.030158730158730163,-0.029861111111111116,-0.06001984126984122,0.0,0.0,0.0,-0.3333333333333335,0.05833333333333333,0.03571428571428571,0.014285714285714285,-0.09166666666666666,-0.07224025974025972,-0.08397785010688236,0.0,1.517558528428094,0.0,15.23999999999998,-1.3599999999999994,4.0027397260273965,1994-03-11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,-0.09241704550859964,0.002786102107244559,0.030307354630026026,-0.007067185833010567,0.02677376171352075,-0.016920473773265637,-0.06489579298581805,0.030307354630026026,-0.050761421319796954,0.02677376171352075,0.0676818950930626,-0.038961038961039085,0.07142857142857142,0.07467532467532467,0.0,0.0,0.0,0.0,0.075,-0.05555555555555555,0.125,0.05,0.125,0.043694235486786415,0.0,0.4546103194503903,0.0,17.78,9.970000000000013,0.0,1994-03-11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.7385092048433695,2.3095815240453645,0.4877587890205599,2.3095815240453645,0.0,0.0,-0.12663562538874262,0.23134853261030353,0.9207459207459207,0.0,0.0,0.02898550724637683,0.3333333333333333,0.4565217391304348,-0.1875,0.0,0.0,0.0,0.047619047619047616,0.5,0.0,0.0,0.3333333333333333,0.9207459207459207,-0.1875,3.4702279891545533,0.0,-2.539999999999992,-9.069999999999993,1.0,1994-03-11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,-0.40339189565646993,1.8468921144871095,0.020463847203274217,1.3746087855995968,0.06863863634586537,0.40364469254164737,-1.3075703753715686,0.020463847203274217,0.562173425150553,0.06863863634586537,0.18911849005594705,-0.1165422176622587,0.10750778993768051,0.2360199118407052,0.0,-0.19791666666666674,0.0,0.6666666666666667,0.0033783783783783786,0.1507193871503082,0.032956229255571366,0.030350580844001898,-0.12365196078431373,0.8199305515523654,0.0,0.30695770804911326,0.0,-12.700000000000017,-29.489999999999995,0.0,1994-03-11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.7705479452054794,0.1541095890410959,0.0,0.05136986301369863,0.0,0.10273972602739725,0.7191780821917808,0.05136986301369863,0.05136986301369863,0.0,0.05136986301369863,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10273972602739725,0.25,0.7705479452054794,0.0,-11.819994002997248,-16.777487252126534,0.0,1994-03-11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1.362403809414249,0.6488576276618034,0.1724137931034483,-0.29562813017415995,0.3940270422396332,0.5504587155963303,0.8655612024798991,0.0,-0.4254982600442898,0.3940270422396332,0.1834862385321101,-0.0888888888888889,0.005555555555555536,0.09444444444444444,0.0,0.0,0.0,0.0,0.0,-0.23958333333333334,0.2604166666666667,0.020833333333333332,-0.16666666666666663,0.15201502072745354,0.0,0.0,0.0,9.279994002997256,23.587487252126536,7.005479452054793,1994-03-11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,3.4345264397250066,0.5697960418028416,0.4023173607414461,0.4603989829304622,0.03247398194930258,0.07692307692307693,3.115596559009858,0.10812032970230978,0.1433691756272401,0.0038001468238545583,0.07692307692307693,0.11944444444444446,-0.07896825396825397,-0.12698412698412692,-0.2777777777777778,0.0,0.25,0.0,-0.06666666666666667,0.03571428571428571,-0.2357142857142857,0.03333333333333333,-0.10795454545454547,0.22409239937417166,-0.2777777777777778,1.6218049455346473,0.0,-5.0800000000000125,-38.55000000000001,4.0027397260273965,1994-03-11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,-3.360548472933795,-3.5849120298661585,1.0,-4.444596687715953,-0.6112633543826207,1.470948012232416,2.0152408753326183,0.75,0.022935779816513763,0.8887366456173795,1.0458715596330275,0.3355555555555556,0.2127777777777778,-0.12944444444444447,0.0,0.0,0.0,0.0,0.125,0.005208333333333333,0.1762609649122807,0.06304824561403509,0.3970588235294118,1.957543985066921,0.0,11.25,0.0,-5.079999999999984,15.870000000000005,5.0027397260274,1994-03-11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1.074649777784856,0.3785554201826029,-0.1450339803806546,-0.6188848807877467,0.006693440428380187,0.9907468605419696,1.2490114677701774,-0.1450339803806546,-0.18043621943159294,0.006693440428380187,0.8142762723066755,0.20416666666666672,0.06488095238095237,-0.16607142857142854,0.0,-0.25,0.0,0.0,-0.2254464285714286,-0.45227272727272727,0.03125,0.2215909090909091,0.15625,0.6405334933034628,0.0,-2.1755097057098185,0.0,-10.159999999999997,-34.019999999999996,0.0,1994-03-11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,-0.8270027781433287,-1.3104793390804759,0.42909112245496683,0.0707200080851339,-0.35720499289602575,-1.0239943542695837,-0.23256873013033985,0.13489409141583053,-0.04011706290486999,-0.3858788280214738,-0.29004940014114333,0.051322751322751325,-0.09259259259259259,-0.14391534391534389,0.0,0.30000000000000004,0.33333333333333326,-1.0,0.07777777777777778,0.02678571428571428,-0.16845238095238094,0.002777777777777782,-0.14393939393939398,-0.716045291067487,0.0,2.023411371237459,0.0,-2.5400000000000205,-22.680000000000007,-3.0027397260273965,1994-03-11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2.1515506136542557,-0.8768243147505399,0.42915608419040907,-0.055455604690907156,-0.4127773014682242,-0.4085914085914085,2.3223341574728016,0.09818442427138077,-0.24436506853986223,-0.4450353659843533,-0.24463036963036963,0.08273809523809528,-0.38749999999999996,-0.4035714285714287,-0.2777777777777778,0.23333333333333361,0.33333333333333326,-0.33333333333333326,0.04583333333333334,-0.12142857142857144,-0.22857142857142854,-0.22499999999999998,-0.3535984848484849,-0.9340308041545853,-0.2777777777777778,1.472766364070712,0.0,-5.0800000000000125,-27.210000000000008,2.0,1994-09-09,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2.8343403740218527,3.584315062692501,-0.25210084033613445,0.5100009997179138,0.3725827680469778,2.701731294927609,2.290543177944058,0.0,0.597215244360986,0.228308190746178,1.9628935911714085,0.007745726495726524,0.13675213675213674,0.18456196581196582,0.0,0.0,0.0,0.375,0.0,0.21825396825396826,0.05687830687830688,0.019179894179894186,0.10628205128205126,2.788417026278572,0.0,0.0,0.0,-22.859999999999985,-258.54999999999995,-10.008219178082193,1994-09-09,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,3.586956521739129,2.608695652173913,-0.326086956521739,0.652173913043478,0.652173913043478,1.3043478260869565,2.9347826086956523,-0.32608695652173914,-0.326086956521739,0.9782608695652177,1.3043478260869565,0.012500000000000067,-0.03749999999999998,-0.04999999999999993,-0.125,0.75,-0.25,0.0,-0.08333333333333334,-0.14583333333333326,0.0,0.08333333333333333,0.0,1.9565217391304346,-0.125,-4.891304347826088,0.0,12.700000000000017,15.870000000000005,0.0,1994-09-09,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2.025068159233051,2.3201852513977896,0.219063369242099,2.1779303269974912,-0.07964874532447247,0.22190366972477066,0.051278624623982694,0.05755181787291879,0.25715174129353235,-0.19214874532447251,0.22190366972477066,-0.19477021807232575,-0.0010105234344110203,0.21308560682096983,0.0,0.0,0.2142857142857142,0.0,0.020833333333333332,0.061646657250470804,-0.016196697605595903,0.033545197740113,-0.34208754208754205,0.2869066656938304,0.0,0.8632772680937819,0.0,6.739994002997236,14.517487252126529,6.005479452054793,1994-09-09,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.7645186538085298,1.615350457300567,0.06986227010057644,1.6543876870539407,-0.3349087893864013,0.2958715596330276,-0.3192222670762561,0.07673575716389172,-0.059668497191091796,0.18175787728026532,0.2958715596330276,-0.11517781381975456,0.04381897270668779,0.17937105942400722,0.125,2.327777777777778,0.0,0.0,0.027777777777777776,0.010766971572056305,0.07364249843063403,0.04472693032015067,-0.01861672278338944,0.41796093972220094,0.125,1.1510363574583757,0.0,2.539999999999992,2.269999999999996,6.005479452054793,1994-09-09,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1.0686548617583096,1.1090400745573161,0.0,0.6492699596147873,0.22988505747126436,0.2298850574712641,0.419384902143523,0.0,0.22988505747126436,0.22988505747126436,-2.220446049250313e-16,-0.023809523809523836,0.09523809523809523,0.11904761904761896,0.0,0.5,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.4597701149425286,0.0,0.0,0.0,10.159999999999997,11.340000000000003,0.0,1994-09-09,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.5637487904399716,-3.5008200608052604,0.6436366836824502,-0.5890829063781817,-0.3603201093884892,-2.55141704503859,2.0872668054268826,0.2023411371237458,-0.3691168601772315,-0.18666588283195126,-1.4215193028091682,0.4278388278388279,-0.1670940170940171,-0.5949328449328449,0.0,-1.6592592592592592,-0.375,-3.875,0.11666666666666667,-0.455026455026455,-0.10458553791887125,-0.07707231040564373,-0.03932789432789435,-1.9773020458183506,0.0,3.0351170568561874,0.0,5.079999999999984,-11.340000000000003,4.0027397260273965,1994-12-16,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30,-0.22583724411700334,0.03265294107752581,0.15852130325814537,-0.3600654320364669,-0.5095372659837513,0.9022556390977443,-0.8264368976131604,0.07518796992481203,-0.2087853862845032,-0.5847252359085634,0.22556390977443597,-0.150891265597148,-0.1765597147950089,-0.025668449197861043,0.0,-0.5,0.0625,0.30000000000000004,0.010869565217391304,-0.013888888888888895,-0.09541062801932368,-0.0036231884057971175,-0.18611111111111112,-0.5679467124186308,0.0,1.1278195488721805,0.0,0.0,-13.61,2.0027397260273965,1994-12-16,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2.4544483451652845,0.2456595828682393,0.3218183418412251,0.3854598797681278,0.06451612903225806,-0.20431642593214647,2.417018704397955,0.1011705685618729,0.1075268817204301,0.043010752688172046,0.057692307692307696,0.40515873015873016,0.06388888888888888,-0.3412698412698413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14204545454545453,0.20822994210090986,0.0,1.5175585284280937,0.0,7.619999999999976,-6.800000000000011,-23.016438356164382,1994-12-16,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2.0324752168431264,2.619204864133524,-0.18292682926829268,0.8163069981598255,0.20575298392449348,1.5971448820492053,0.8886297116788722,-0.18292682926829268,0.3593266004843503,0.12155062828344189,0.9944821302014782,-0.3179309116809117,0.15491452991452992,0.47284544159544156,0.0,0.0,0.0,0.0,-0.125,0.32716049382716045,0.0411522633744856,0.0720164609053498,0.0,1.4753593589692704,0.0,-2.74390243902439,0.0,17.78,-16.33,0.0,1994-12-16,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,-2.486636582515472,1.9029163730593504,0.16200088109255475,0.2672214446814952,-0.0853725286021333,1.7210674569799886,-3.3670183459922733,0.12715767551764187,0.07662835249042146,-0.0853725286021333,0.7403179943129481,-0.16984437408166225,0.06887585107924091,0.2667732455868049,0.0,0.0,0.0,0.0,0.023399014778325122,0.021164021164021163,-0.0011574074074074056,0.13423645320197045,-0.016119528619528617,0.7315738182012361,0.0,1.9073651327646282,0.0,-5.079999999999984,-4.540000000000006,-1.0,1994-12-16,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,-1.2698412698412695,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,5.714285714285715,0.0,12.700000000000017,29.49000000000001,12.008219178082193,1994-12-16,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,-1.418161786662723,-0.6676021756618886,-0.6120244602894049,-0.6444708659640743,-0.12903225806451613,0.10590094836670177,-1.4515295057400621,-0.17072891373070048,-0.2150537634408602,-0.08602150537634409,0.011064278187565862,-0.020173495754891135,-0.08126614987080102,-0.21225544481358433,0.5555555555555555,0.0,0.0,0.75,-0.09814814814814815,-0.07142857142857142,-0.02857142857142857,0.007407407407407404,0.0016233766233766378,-0.2900109906296385,0.5555555555555555,-2.5609337059605077,0.0,2.5400000000000205,34.02000000000001,8.005479452054796,1994-12-16,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0
36,-0.8653846153846154,-0.5769230769230769,0.28846153846153844,-0.5769230769230769,0.0,0.0,-0.5769230769230769,0.28846153846153844,-0.28846153846153844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28846153846153844,0.0,4.3269230769230775,0.0,2.5400000000000205,15.88000000000001,12.008219178082193,1994-12-16,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,-2.0851863620423785,-1.2655899522410774,0.19057348998241652,-1.3715550566684769,-0.12512670004992363,0.23109180447732308,-0.7488881772659424,0.25284940108814863,-0.20664094456851,0.1756251796493245,0.2107696608675082,0.25088039188920597,0.19754739158206147,-0.10103964044579111,0.6399999999999999,-1.71875,0.0,0.0,0.0049382716049382715,-0.016260683760683764,0.0625,0.08641975308641975,0.32222084003693197,0.1797538959483228,0.6399999999999999,3.79274101632223,0.0,5.0800000000000125,18.150000000000006,9.005479452054793,1995-04-07,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1.3378674408789653,0.4944895206908687,0.3395177881479251,0.17189430768469682,0.14285714285714285,0.17973807014902904,1.1431422378367362,0.19666064529078225,0.007046598316439612,0.14285714285714285,0.1639319584525064,-0.03100775193798455,-0.2581210778885198,-0.1808785529715763,0.0,0.33333333333333326,0.0,0.0,0.0030864197530864196,-0.38888888888888884,0.04166666666666667,0.05401234567901235,-0.22089947089947093,0.3138356996260888,0.0,2.9499096793617348,0.0,2.5400000000000205,-4.530000000000001,12.00821917808219,1995-04-07,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,-2.195460524742293,2.175537537968477,0.03722943722943722,0.11049723756906077,0.5524861878453038,1.5125541125541127,-3.4284661931070772,0.03722943722943722,0.0,0.22099447513812154,0.7549783549783551,-0.16341991341991347,0.09112554112554114,0.23576839826839824,0.0,0.0,0.0,0.3125,0.003551136363636364,0.0,0.1,0.05965909090909091,-0.2628205128205129,0.9759728301164763,0.0,0.5584415584415585,0.0,10.159999999999997,25.86,0.0,1995-04-07,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,-7.740493853429651,-0.13007727439047678,-0.17763347763347762,0.09586950802420416,0.022204682978163637,-0.24815146539284472,-7.60198798259381,-0.17763347763347762,0.0,0.07745330176269404,-0.22041100661790303,-0.017586580086580095,0.09291125541125539,0.0893398268398268,0.0,0.0,-0.75,0.00694444444444442,-0.01160037878787879,0.0,-0.011111111111111113,0.12026515151515149,-0.12667887667887678,-0.1429577048552091,0.0,-2.664502164502165,0.0,10.159999999999997,21.319999999999993,0.0,1995-04-07,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,-0.024903722441185216,-0.23673020576638226,0.25463834111094386,0.1428703458049556,-0.5144041041831097,0.1348035526117718,0.3740687243582119,0.1474954839680867,0.14354395604395603,-0.14147592738752962,0.1229489688393798,0.10174418604651159,0.043909191583610174,-0.04815891472868217,0.0,0.0,-0.375,0.0,0.0023148148148148147,0.08333333333333333,-0.11875,0.04050925925925926,0.08432539682539686,0.1250169974958062,0.0,2.212432259521301,0.0,0.0,0.0,12.00821917808219,1995-04-07,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,13.679646208300516,13.295197874762035,0.7779452995634503,0.1185905146280345,0.28576361483820045,12.8908437452958,9.079310393402102,0.751159585277736,0.03588598901098901,0.13037687450670876,8.602165813638416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.768428677156114,0.0,11.267393779166039,0.0,10.159999999999997,11.340000000000003,0.0,1995-04-07,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,6.325301204819276,4.698795180722891,-0.36144578313253006,2.5301204819277108,1.6265060240963856,0.5421686746987953,4.337349397590362,0.0,1.0843373493975903,1.0843373493975903,0.5421686746987953,-0.06707317073170727,0.02032520325203252,0.08739837398373984,0.0,0.0,0.0,0.0,0.0,0.05,0.05,-0.04166666666666663,-0.0982142857142857,2.710843373493976,0.0,0.0,0.0,33.02000000000001,24.950000000000003,4.0027397260274,1995-04-07,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
